id,task,dataset,n,p,dataset_seed,category,method,method_seed,HPs,time,success,ACC,AUC,ACCtrain,AUCtrain
clf_19_4333_1628_0_NN_regularnetstandard_0_nohp,clf,19,4333,1628,0,NN,regularnetstandard,0,nohp,2.8688464164733887,True,0.7075645756457565,0.7735478379298604,0.8056773597969075,0.8755421668265275
clf_19_4333_1628_0_NN_regularnetresblock_0_nohp,clf,19,4333,1628,0,NN,regularnetresblock,0,nohp,7.211315870285034,True,0.7029520295202952,0.7738440585631597,0.8019847680590815,0.8806527775943155
clf_19_4333_1628_1_GBDT_CAT_0_nohp,clf,19,4333,1628,1,GBDT,CAT,0,nohp,906.989488363266,True,0.7481549815498155,0.8214800748662737,0.9439187629817678,0.9894255686081994
clf_19_4333_1628_1_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,1,mlrnet,mlrnetstandard,0,nohp,10.926784038543701,True,0.7250922509225092,0.7841798972463802,0.7902146318947612,0.872500001065348
clf_19_4333_1628_1_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,1,mlrnet,mlrnetresblock,0,nohp,6.711400985717773,True,0.7149446494464945,0.7804195375064349,0.7978306023540273,0.8752592524410319
clf_19_4333_1628_1_NN_regularnetstandard_0_nohp,clf,19,4333,1628,1,NN,regularnetstandard,0,nohp,2.9106578826904297,True,0.7260147601476015,0.78562540271305,0.7934456496653589,0.8721264900490103
clf_19_4333_1628_1_NN_regularnetresblock_0_nohp,clf,19,4333,1628,1,NN,regularnetresblock,0,nohp,7.189849853515625,True,0.7232472324723247,0.7864197488775172,0.7865220401569352,0.8648829757812304
clf_19_4333_1628_2_GBDT_CAT_0_nohp,clf,19,4333,1628,2,GBDT,CAT,0,nohp,878.51220703125,True,0.7370848708487084,0.8082059347160806,0.9485345026540503,0.9902047842649327
clf_19_4333_1628_2_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,2,mlrnet,mlrnetstandard,0,nohp,6.419687271118164,True,0.7287822878228782,0.7834580937694673,0.7941380106162013,0.8700826849492513
clf_19_4333_1628_2_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,2,mlrnet,mlrnetresblock,0,nohp,6.721653938293457,True,0.7324723247232472,0.787852792897676,0.7975998153704131,0.8738373827156285
clf_19_4333_1628_2_NN_regularnetstandard_0_nohp,clf,19,4333,1628,2,NN,regularnetstandard,0,nohp,2.8431642055511475,True,0.7204797047970479,0.7766805213726712,0.8066005077313639,0.8813212121728607
clf_19_4333_1628_2_NN_regularnetresblock_0_nohp,clf,19,4333,1628,2,NN,regularnetresblock,0,nohp,7.213603496551514,True,0.735239852398524,0.7912296647297311,0.8015231940918532,0.8771873908115526
clf_19_4333_1628_3_GBDT_CAT_0_nohp,clf,19,4333,1628,3,GBDT,CAT,0,nohp,886.0915620326996,True,0.7435424354243543,0.8199151892913707,0.9503807985229633,0.9914789735565667
clf_19_4333_1628_3_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,3,mlrnet,mlrnetstandard,0,nohp,6.443072319030762,True,0.7075645756457565,0.781920673035985,0.8220632356335102,0.8997370016742068
clf_19_4333_1628_3_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,3,mlrnet,mlrnetresblock,0,nohp,6.740368127822876,True,0.7103321033210332,0.7845808000817451,0.8280636972074775,0.901938099943625
clf_19_4333_1628_3_NN_regularnetstandard_0_nohp,clf,19,4333,1628,3,NN,regularnetstandard,0,nohp,2.84688663482666,True,0.7204797047970479,0.7836884143122328,0.8324486498961459,0.9040313910574603
clf_19_4333_1628_3_NN_regularnetresblock_0_nohp,clf,19,4333,1628,3,NN,regularnetresblock,0,nohp,7.221943378448486,True,0.7214022140221402,0.7898329331221581,0.8377567505192707,0.914628664005151
clf_19_4333_1628_4_GBDT_CAT_0_nohp,clf,19,4333,1628,4,GBDT,CAT,0,nohp,876.2018113136292,True,0.7297047970479705,0.8109376010676144,0.945995845834295,0.9891369097077524
clf_19_4333_1628_4_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,4,mlrnet,mlrnetstandard,0,nohp,6.430176734924316,True,0.7047970479704797,0.7678551367029914,0.8209093007154397,0.8971698611668597
clf_19_4333_1628_4_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,4,mlrnet,mlrnetresblock,0,nohp,6.718816041946411,True,0.7066420664206642,0.7734587507957744,0.8146780521578583,0.8901600275433497
clf_19_4333_1628_4_NN_regularnetstandard_0_nohp,clf,19,4333,1628,4,NN,regularnetstandard,0,nohp,2.8204643726348877,True,0.7140221402214022,0.7761618307408958,0.8246018924532657,0.8936088051793769
clf_19_4333_1628_4_NN_regularnetresblock_0_nohp,clf,19,4333,1628,4,NN,regularnetresblock,0,nohp,7.20184063911438,True,0.7020295202952029,0.7769482431682548,0.8239095315024233,0.9013678358102748
clf_19_4333_1628_5_GBDT_CAT_0_nohp,clf,19,4333,1628,5,GBDT,CAT,0,nohp,883.9687340259552,True,0.7444649446494465,0.8085297533647606,0.949688437572121,0.9903370493446583
clf_19_4333_1628_5_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,5,mlrnet,mlrnetstandard,0,nohp,6.4475767612457275,True,0.7084870848708487,0.7721835075493613,0.8211400876990538,0.9036080982537432
clf_19_4333_1628_5_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,5,mlrnet,mlrnetresblock,0,nohp,6.72558069229126,True,0.7121771217712177,0.7663182346109175,0.8234479575351951,0.9034393242561904
clf_19_4333_1628_5_NN_regularnetstandard_0_nohp,clf,19,4333,1628,5,NN,regularnetstandard,0,nohp,2.8280115127563477,True,0.7121771217712177,0.7771913643506183,0.8167551350103854,0.895235885102413
clf_19_4333_1628_5_NN_regularnetresblock_0_nohp,clf,19,4333,1628,5,NN,regularnetresblock,0,nohp,7.222525119781494,True,0.7084870848708487,0.7775295484047278,0.8137549042234018,0.8931085229590174
clf_19_4333_1628_6_GBDT_CAT_0_nohp,clf,19,4333,1628,6,GBDT,CAT,0,nohp,883.06889128685,True,0.7195571955719557,0.809819482708993,0.9471497807523656,0.9894224789001612
clf_19_4333_1628_6_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,6,mlrnet,mlrnetstandard,0,nohp,6.413648366928101,True,0.709409594095941,0.7787600915607824,0.8001384721901684,0.8737461480192219
clf_19_4333_1628_6_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,6,mlrnet,mlrnetresblock,0,nohp,6.70830225944519,True,0.7103321033210332,0.7822313143358417,0.8077544426494345,0.8813447116231029
clf_19_4333_1628_6_NN_regularnetstandard_0_nohp,clf,19,4333,1628,6,NN,regularnetstandard,0,nohp,2.8068478107452393,True,0.7011070110701108,0.7732568499252984,0.7879067620586199,0.8637393104735938
clf_19_4333_1628_6_NN_regularnetresblock_0_nohp,clf,19,4333,1628,6,NN,regularnetresblock,0,nohp,7.204423904418945,True,0.7103321033210332,0.786692846471209,0.8070620816985922,0.8852451818535632
clf_0_111_13_6_Baseline_Intercept_0_nohp,clf,0,111,13,6,Baseline,Intercept,0,nohp,0.15394234657287598,False,None,None,None,None
clf_0_111_13_6_GLM_Ridge_0_nohp,clf,0,111,13,6,GLM,Ridge,0,nohp,0.030698060989379883,False,None,None,None,None
clf_0_111_13_6_GLM_LinearRidge_0_nohp,clf,0,111,13,6,GLM,LinearRidge,0,nohp,0.014569759368896484,False,None,None,None,None
clf_0_111_13_6_GLM_Lasso_0_nohp,clf,0,111,13,6,GLM,Lasso,0,nohp,0.1291043758392334,False,None,None,None,None
clf_0_111_13_6_GLM_Enet_0_nohp,clf,0,111,13,6,GLM,Enet,0,nohp,0.2220478057861328,False,None,None,None,None
clf_0_111_13_6_QDA_QDA_0_nohp,clf,0,111,13,6,QDA,QDA,0,nohp,0.004000186920166016,False,None,None,None,None
clf_0_111_13_6_TREE_CART_0_nohp,clf,0,111,13,6,TREE,CART,0,nohp,0.0016162395477294922,False,None,None,None,None
clf_0_111_13_6_TREE_XCART_0_nohp,clf,0,111,13,6,TREE,XCART,0,nohp,0.0011165142059326172,False,None,None,None,None
clf_0_111_13_6_RF_XRF_0_nohp,clf,0,111,13,6,RF,XRF,0,nohp,0.07991147041320801,False,None,None,None,None
clf_0_111_13_6_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,6,GBDT,xgb_sklearn,0,nohp,0.03943514823913574,False,None,None,None,None
clf_0_111_13_6_GBDT_ADABoost_0_nohp,clf,0,111,13,6,GBDT,ADABoost,0,nohp,0.0582125186920166,False,None,None,None,None
clf_0_111_13_6_NN_MLP_sklearn_0_nohp,clf,0,111,13,6,NN,MLP_sklearn,0,nohp,0.10892438888549805,False,None,None,None,None
clf_0_111_13_6_RF_RF_0_nohp,clf,0,111,13,6,RF,RF,0,nohp,0.10362100601196289,False,None,None,None,None
clf_0_111_13_6_GBDT_XGBoost_0_nohp,clf,0,111,13,6,GBDT,XGBoost,0,nohp,0.045655250549316406,False,None,None,None,None
clf_0_111_13_6_GBDT_CAT_0_nohp,clf,0,111,13,6,GBDT,CAT,0,nohp,10.088599681854248,False,None,None,None,None
clf_0_111_13_6_GBDT_LGBM_0_nohp,clf,0,111,13,6,GBDT,LGBM,0,nohp,0.03320431709289551,False,None,None,None,None
clf_0_111_13_6_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,6,mlrnet,mlrnetfast,0,nohp,5.8788697719573975,False,None,None,None,None
clf_0_111_13_6_mlrnet_mlrnetstandard_0_nohp,clf,0,111,13,6,mlrnet,mlrnetstandard,0,nohp,3.590421438217163,False,None,None,None,None
clf_0_111_13_6_mlrnet_mlrnetresblock_0_nohp,clf,0,111,13,6,mlrnet,mlrnetresblock,0,nohp,3.7840161323547363,False,None,None,None,None
clf_0_111_13_6_NN_regularnetfast_0_nohp,clf,0,111,13,6,NN,regularnetfast,0,nohp,0.9748892784118652,False,None,None,None,None
clf_0_111_13_6_NN_regularnetstandard_0_nohp,clf,0,111,13,6,NN,regularnetstandard,0,nohp,2.2806689739227295,False,None,None,None,None
clf_0_111_13_6_NN_regularnetresblock_0_nohp,clf,0,111,13,6,NN,regularnetresblock,0,nohp,4.177488803863525,False,None,None,None,None
clf_19_4333_1628_7_GLM_Lasso_0_nohp,clf,19,4333,1628,7,GLM,Lasso,0,nohp,7097.806143283844,True,0.7177121771217713,0.7878391764789983,0.799215324255712,0.8723404889938046
clf_19_4333_1628_7_GLM_Enet_0_nohp,clf,19,4333,1628,7,GLM,Enet,0,nohp,990.9166967868805,True,0.7149446494464945,0.7866375275306966,0.7295176552042465,0.7949890491976512
clf_19_4333_1628_7_QDA_QDA_0_nohp,clf,19,4333,1628,7,QDA,QDA,0,nohp,6.051864385604858,True,0.5756457564575646,0.70013241967164,1.0,1.0
clf_19_4333_1628_7_TREE_CART_0_nohp,clf,19,4333,1628,7,TREE,CART,0,nohp,1.3258552551269531,True,0.6429889298892989,0.642999628952591,1.0,1.0
clf_19_4333_1628_7_TREE_XCART_0_nohp,clf,19,4333,1628,7,TREE,XCART,0,nohp,0.07172918319702148,True,0.5968634686346863,0.5968603942634028,1.0,1.0
clf_19_4333_1628_7_RF_XRF_0_nohp,clf,19,4333,1628,7,RF,XRF,0,nohp,2.460078716278076,True,0.7177121771217713,0.8003901103951143,1.0,1.0
clf_19_4333_1628_7_GBDT_xgb_sklearn_0_nohp,clf,19,4333,1628,7,GBDT,xgb_sklearn,0,nohp,19.705224752426147,True,0.7195571955719557,0.7929487375877834,0.8188322178629125,0.9031778631874078
clf_19_4333_1628_7_GBDT_ADABoost_0_nohp,clf,19,4333,1628,7,GBDT,ADABoost,0,nohp,5.536159992218018,True,0.6771217712177122,0.7498017109030068,0.7449803831063928,0.8314115456397059
clf_19_4333_1628_7_NN_MLP_sklearn_0_nohp,clf,19,4333,1628,7,NN,MLP_sklearn,0,nohp,4.284231185913086,True,0.6845018450184502,0.7627236922280887,1.0,1.0
clf_19_4333_1628_7_RF_RF_0_nohp,clf,19,4333,1628,7,RF,RF,0,nohp,2.3094236850738525,True,0.7186346863468634,0.7973740736580169,1.0,0.9999999999999999
clf_19_4333_1628_7_GBDT_XGBoost_0_nohp,clf,19,4333,1628,7,GBDT,XGBoost,0,nohp,18.444531440734863,True,0.7140221402214022,0.7868485820202,1.0,1.0
clf_19_4333_1628_7_GBDT_CAT_0_nohp,clf,19,4333,1628,7,GBDT,CAT,0,nohp,976.3767125606537,True,0.7324723247232472,0.806234958112492,0.9464574198015232,0.9892047246107565
clf_19_4333_1628_7_GBDT_LGBM_0_nohp,clf,19,4333,1628,7,GBDT,LGBM,0,nohp,2.6306698322296143,True,0.7269372693726938,0.7918355953608861,0.9953842603277175,0.9998894267233664
clf_19_4333_1628_7_mlrnet_mlrnetfast_0_nohp,clf,19,4333,1628,7,mlrnet,mlrnetfast,0,nohp,1.772186040878296,True,0.7130996309963099,0.783464901978806,0.774982690976229,0.8483435313567916
clf_19_4333_1628_7_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,7,mlrnet,mlrnetstandard,0,nohp,6.34426736831665,True,0.716789667896679,0.7847108042878104,0.7793676436648973,0.8558008360106696
clf_19_4333_1628_7_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,7,mlrnet,mlrnetresblock,0,nohp,6.6833765506744385,True,0.724169741697417,0.7917607050581592,0.778675282714055,0.8539091594726572
clf_19_4333_1628_7_NN_regularnetfast_0_nohp,clf,19,4333,1628,7,NN,regularnetfast,0,nohp,1.157860517501831,True,0.7177121771217713,0.7833083131640133,0.8056773597969075,0.8774257944657968
clf_19_4333_1628_7_NN_regularnetstandard_0_nohp,clf,19,4333,1628,7,NN,regularnetstandard,0,nohp,2.815230369567871,True,0.7250922509225092,0.7836997852009953,0.7860604661897069,0.8659483309613697
clf_19_4333_1628_7_NN_regularnetresblock_0_nohp,clf,19,4333,1628,7,NN,regularnetresblock,0,nohp,7.155781269073486,True,0.7306273062730627,0.7906901141396296,0.788137549042234,0.8666156055324987
clf_19_4333_1628_8_Baseline_Intercept_0_nohp,clf,19,4333,1628,8,Baseline,Intercept,0,nohp,0.005663394927978516,True,0.46955719557195574,0.4909102671928575,0.5012693284098777,0.4909376498034578
clf_19_4333_1628_8_GLM_Ridge_0_nohp,clf,19,4333,1628,8,GLM,Ridge,0,nohp,415.169056892395,True,0.7047970479704797,0.7709435003047505,0.795522732517886,0.8721528021901932
clf_19_4333_1628_8_GLM_LinearRidge_0_nohp,clf,19,4333,1628,8,GLM,LinearRidge,0,nohp,2.957976818084717,True,0.6439114391143912,0.7025942938474478,0.8716824371105469,0.9427671428419246
clf_19_4333_1628_8_GLM_Lasso_0_nohp,clf,19,4333,1628,8,GLM,Lasso,0,nohp,3512.0177092552185,True,0.7130996309963099,0.7657031561241202,0.7980613893376414,0.8759779702363831
clf_19_4333_1628_8_GLM_Enet_0_nohp,clf,19,4333,1628,8,GLM,Enet,0,nohp,996.5882556438446,True,0.709409594095941,0.7644535093961857,0.8006000461573968,0.8779985725394948
clf_19_4333_1628_8_QDA_QDA_0_nohp,clf,19,4333,1628,8,QDA,QDA,0,nohp,5.976820707321167,True,0.5977859778597786,0.6257597477552327,1.0,1.0
clf_19_4333_1628_8_TREE_CART_0_nohp,clf,19,4333,1628,8,TREE,CART,0,nohp,1.1471285820007324,True,0.6273062730627307,0.6272034813046721,1.0,1.0
clf_19_4333_1628_8_TREE_XCART_0_nohp,clf,19,4333,1628,8,TREE,XCART,0,nohp,0.07693052291870117,True,0.6143911439114391,0.6143767259255728,1.0,1.0
clf_19_4333_1628_8_RF_XRF_0_nohp,clf,19,4333,1628,8,RF,XRF,0,nohp,2.784815788269043,True,0.7186346863468634,0.7884896299751772,1.0,1.0
clf_19_4333_1628_8_GBDT_xgb_sklearn_0_nohp,clf,19,4333,1628,8,GBDT,xgb_sklearn,0,nohp,22.774513244628906,True,0.7306273062730627,0.7908697473125785,0.817909069928456,0.9026457021720834
clf_19_4333_1628_8_GBDT_ADABoost_0_nohp,clf,19,4333,1628,8,GBDT,ADABoost,0,nohp,6.23569393157959,True,0.6900369003690037,0.7594940803519441,0.7495961227786753,0.831997059857467
clf_19_4333_1628_8_NN_MLP_sklearn_0_nohp,clf,19,4333,1628,8,NN,MLP_sklearn,0,nohp,4.610821962356567,True,0.6798892988929889,0.7423650670961546,1.0,1.0
clf_19_4333_1628_8_RF_RF_0_nohp,clf,19,4333,1628,8,RF,RF,0,nohp,2.513477325439453,True,0.7186346863468634,0.7761174463622341,1.0,0.9999999999999999
clf_19_4333_1628_8_GBDT_XGBoost_0_nohp,clf,19,4333,1628,8,GBDT,XGBoost,0,nohp,18.77164387702942,True,0.7140221402214022,0.7734632239523567,1.0,1.0
clf_19_4333_1628_8_GBDT_CAT_0_nohp,clf,19,4333,1628,8,GBDT,CAT,0,nohp,999.6416296958923,True,0.7250922509225092,0.7923475311815801,0.9519963074082621,0.9908974891608876
clf_19_4333_1628_8_GBDT_LGBM_0_nohp,clf,19,4333,1628,8,GBDT,LGBM,0,nohp,2.6189937591552734,True,0.7112546125461254,0.7854455314063121,0.9967689822294022,0.9999831687492676
clf_19_4333_1628_8_mlrnet_mlrnetfast_0_nohp,clf,19,4333,1628,8,mlrnet,mlrnetfast,0,nohp,1.742814540863037,True,0.7186346863468634,0.7715291658012211,0.7989845372720978,0.8759611389856509
clf_19_4333_1628_8_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,8,mlrnet,mlrnetstandard,0,nohp,6.380894422531128,True,0.709409594095941,0.7643922188209736,0.8036002769443803,0.8812845014008288
clf_19_4333_1628_8_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,8,mlrnet,mlrnetresblock,0,nohp,6.714510202407837,True,0.7029520295202952,0.7708072990265014,0.8001384721901684,0.8767262152056502
clf_19_4333_1628_8_NN_regularnetfast_0_nohp,clf,19,4333,1628,8,NN,regularnetfast,0,nohp,1.192655086517334,True,0.7232472324723247,0.7757377852991151,0.819524578813755,0.8917645116274114
clf_19_4333_1628_8_NN_regularnetstandard_0_nohp,clf,19,4333,1628,8,NN,regularnetstandard,0,nohp,2.833012342453003,True,0.7130996309963099,0.7708243241862824,0.823217170551581,0.8962571772501146
clf_19_4333_1628_8_NN_regularnetresblock_0_nohp,clf,19,4333,1628,8,NN,regularnetresblock,0,nohp,7.199207067489624,True,0.7121771217712177,0.7746413650092105,0.8075236556658204,0.8827007765811256
clf_19_4333_1628_9_Baseline_Intercept_0_nohp,clf,19,4333,1628,9,Baseline,Intercept,0,nohp,0.003992795944213867,True,0.5129151291512916,0.491793254048014,0.48072928686822064,0.5053812582134658
clf_19_4333_1628_9_GLM_Ridge_0_nohp,clf,19,4333,1628,9,GLM,Ridge,0,nohp,401.5762209892273,True,0.7140221402214022,0.7788845775178085,0.7945995845834295,0.8723331270911846
clf_19_4333_1628_9_GLM_LinearRidge_0_nohp,clf,19,4333,1628,9,GLM,LinearRidge,0,nohp,2.8538360595703125,True,0.6346863468634686,0.6902251489580601,0.8684514193399492,0.9448046580044964
clf_19_4333_1628_9_GLM_Lasso_0_nohp,clf,19,4333,1628,9,GLM,Lasso,0,nohp,2053.960717201233,True,0.7149446494464945,0.779085572956234,0.7948303715670436,0.8754367731455678
clf_19_4333_1628_9_GLM_Enet_0_nohp,clf,19,4333,1628,9,GLM,Enet,0,nohp,991.171044588089,True,0.7195571955719557,0.7836675876118676,0.726748211400877,0.7962598156774714
clf_19_4333_1628_9_QDA_QDA_0_nohp,clf,19,4333,1628,9,QDA,QDA,0,nohp,5.797283411026001,True,0.6014760147601476,0.685529009773829,1.0,1.0
clf_19_4333_1628_9_TREE_CART_0_nohp,clf,19,4333,1628,9,TREE,CART,0,nohp,1.2670104503631592,True,0.6134686346863468,0.6133512071649764,1.0,1.0
clf_19_4333_1628_9_TREE_XCART_0_nohp,clf,19,4333,1628,9,TREE,XCART,0,nohp,0.07132768630981445,True,0.5931734317343174,0.5927849451009917,1.0,1.0
clf_19_4333_1628_9_RF_XRF_0_nohp,clf,19,4333,1628,9,RF,XRF,0,nohp,2.628143548965454,True,0.7306273062730627,0.7945571116614828,1.0,1.0
clf_19_4333_1628_9_GBDT_xgb_sklearn_0_nohp,clf,19,4333,1628,9,GBDT,xgb_sklearn,0,nohp,21.635844945907593,True,0.7287822878228782,0.7957239072150548,0.8151396261250865,0.9031260599738533
clf_19_4333_1628_9_GBDT_ADABoost_0_nohp,clf,19,4333,1628,9,GBDT,ADABoost,0,nohp,5.872649192810059,True,0.6974169741697417,0.7740555769420758,0.7472882529425341,0.8280857703144255
clf_19_4333_1628_9_NN_MLP_sklearn_0_nohp,clf,19,4333,1628,9,NN,MLP_sklearn,0,nohp,4.216369867324829,True,0.6752767527675276,0.7405898364442203,1.0,1.0
clf_19_4333_1628_9_RF_RF_0_nohp,clf,19,4333,1628,9,RF,RF,0,nohp,2.434507369995117,True,0.7038745387453874,0.78717138097493,1.0,1.0
clf_19_4333_1628_9_GBDT_XGBoost_0_nohp,clf,19,4333,1628,9,GBDT,XGBoost,0,nohp,18.988269090652466,True,0.7001845018450185,0.7702724339866254,1.0,1.0
clf_19_4333_1628_9_GBDT_CAT_0_nohp,clf,19,4333,1628,9,GBDT,CAT,0,nohp,983.1643900871277,True,0.7333948339483395,0.8052865207008267,0.9466882067851373,0.9905893497236186
clf_19_4333_1628_9_GBDT_LGBM_0_nohp,clf,19,4333,1628,9,GBDT,LGBM,0,nohp,2.692674160003662,True,0.7250922509225092,0.7997949165187591,0.9967689822294022,0.9999699585299877
clf_19_4333_1628_9_mlrnet_mlrnetfast_0_nohp,clf,19,4333,1628,9,mlrnet,mlrnetfast,0,nohp,1.7414023876190186,True,0.6964944649446494,0.7636498046256204,0.8188322178629125,0.9019540165232345
clf_19_4333_1628_9_mlrnet_mlrnetstandard_0_nohp,clf,19,4333,1628,9,mlrnet,mlrnetstandard,0,nohp,6.39167594909668,True,0.7029520295202952,0.7656120651770293,0.8116778213708746,0.8869302986761298
clf_19_4333_1628_9_mlrnet_mlrnetresblock_0_nohp,clf,19,4333,1628,9,mlrnet,mlrnetresblock,0,nohp,6.724452018737793,True,0.7084870848708487,0.7719757851597232,0.825294253404108,0.9000528815096244
clf_19_4333_1628_9_NN_regularnetfast_0_nohp,clf,19,4333,1628,9,NN,regularnetfast,0,nohp,1.2068192958831787,True,0.7020295202952029,0.7670326600553928,0.8197553657973691,0.8926635321269019
clf_19_4333_1628_9_NN_regularnetstandard_0_nohp,clf,19,4333,1628,9,NN,regularnetstandard,0,nohp,2.855775833129883,True,0.7121771217712177,0.7775508535492729,0.8181398569120701,0.8889132487570075
clf_19_4333_1628_9_NN_regularnetresblock_0_nohp,clf,19,4333,1628,9,NN,regularnetresblock,0,nohp,7.230569124221802,True,0.7103321033210332,0.7750826976994538,0.827140549273021,0.9038040171198028
clf_20_77056_21_0_GLM_Ridge_0_nohp,clf,20,77056,21,0,GLM,Ridge,0,nohp,8.411848545074463,True,0.520764119601329,0.5284813994694728,0.5238138496677741,0.5331591650990699
clf_20_77056_21_0_GLM_LinearRidge_0_nohp,clf,20,77056,21,0,GLM,LinearRidge,0,nohp,0.15299654006958008,True,0.5194144518272426,0.5283452408197251,0.5238268272425249,0.5331821108966841
clf_20_77056_21_0_GLM_Lasso_0_nohp,clf,20,77056,21,0,GLM,Lasso,0,nohp,12.606066226959229,True,0.5210236710963455,0.5284574596055487,0.5237100290697675,0.5330087015482767
clf_20_77056_21_0_GLM_Enet_0_nohp,clf,20,77056,21,0,GLM,Enet,0,nohp,23.93532681465149,True,0.5213351328903655,0.5284334335106874,0.5238008720930233,0.5330325744488249
clf_20_77056_21_0_QDA_QDA_0_nohp,clf,20,77056,21,0,QDA,QDA,0,nohp,0.14797759056091309,True,0.5143272425249169,0.5255479523342974,0.5332485465116279,0.5452203403634731
clf_20_77056_21_0_TREE_CART_0_nohp,clf,20,77056,21,0,TREE,CART,0,nohp,2.2379727363586426,True,0.5048795681063123,0.5048427725453803,1.0,1.0
clf_20_77056_21_0_TREE_XCART_0_nohp,clf,20,77056,21,0,TREE,XCART,0,nohp,0.1713714599609375,True,0.5041528239202658,0.5041198985993164,1.0,1.0
clf_20_77056_21_0_RF_XRF_0_nohp,clf,20,77056,21,0,RF,XRF,0,nohp,13.673685312271118,True,0.5096034053156147,0.5171860036237689,1.0,1.0
clf_20_77056_21_0_GBDT_xgb_sklearn_0_nohp,clf,20,77056,21,0,GBDT,xgb_sklearn,0,nohp,27.190112829208374,True,0.5168708471760798,0.525871356074616,0.5530912583056479,0.5807785938454622
