id,task,dataset,n,p,dataset_seed,strat,category,method,method_seed,HPs,time,success,ACC,AUC,ACCtrain,AUCtrain
clf_0_111_13_2_False_TREE_XCART_0_nohp,clf,0,111,13,2,False,TREE,XCART,0,nohp,0.0024623870849609,True,0.9285714285714286,0.3846153846153846,0.9369369369369369,0.9440594059405941
clf_0_111_13_2_False_RF_XRF_0_nohp,clf,0,111,13,2,False,RF,XRF,0,nohp,0.0949125289916992,True,0.9285714285714286,0.3846153846153846,0.9369369369369369,0.9440594059405941
clf_0_111_13_2_False_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,2,False,GBDT,xgb_sklearn,0,nohp,0.0372445583343505,True,0.9285714285714286,0.15384615384615383,0.9369369369369369,0.944059405940594
clf_0_111_13_2_False_GBDT_ADABoost_0_nohp,clf,0,111,13,2,False,GBDT,ADABoost,0,nohp,0.0693724155426025,True,0.8214285714285714,0.5,0.9099099099099099,0.7653465346534654
clf_0_111_13_2_False_NN_MLP_sklearn_0_nohp,clf,0,111,13,2,False,NN,MLP_sklearn,0,nohp,0.1163337230682373,True,0.9285714285714286,0.2884615384615385,0.9279279279279279,0.9272277227722773
clf_0_111_13_2_False_RF_RF_0_nohp,clf,0,111,13,2,False,RF,RF,0,nohp,0.1190288066864013,True,0.9285714285714286,0.29807692307692313,0.9369369369369369,0.942079207920792
clf_0_111_13_2_False_GBDT_XGBoost_0_nohp,clf,0,111,13,2,False,GBDT,XGBoost,0,nohp,0.0182480812072753,True,0.9285714285714286,0.3557692307692308,0.918918918918919,0.8995049504950495
clf_0_111_13_2_False_GBDT_LGBM_0_nohp,clf,0,111,13,2,False,GBDT,LGBM,0,nohp,0.0082194805145263,True,0.9285714285714286,0.326923076923077,0.9099099099099099,0.656930693069307
clf_0_111_13_2_False_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,2,False,mlrnet,mlrnetfast,0,nohp,1.1655333042144775,True,0.9285714285714286,0.2884615384615385,0.9369369369369369,0.941089108910891
clf_0_111_13_2_False_NN_regularnetfast_0_nohp,clf,0,111,13,2,False,NN,regularnetfast,0,nohp,1.0286107063293457,True,0.9285714285714286,0.5,0.9369369369369369,0.943069306930693
clf_0_111_13_3_False_Baseline_Intercept_0_nohp,clf,0,111,13,3,False,Baseline,Intercept,0,nohp,0.0019583702087402,True,0.8214285714285714,0.42592592592592593,0.8378378378378378,0.5054545454545455
clf_0_111_13_3_False_GLM_Ridge_0_nohp,clf,0,111,13,3,False,GLM,Ridge,0,nohp,0.0290119647979736,True,0.9642857142857143,0.7777777777777778,0.9099099099099099,0.6659090909090909
clf_0_111_13_3_False_GLM_LinearRidge_0_nohp,clf,0,111,13,3,False,GLM,LinearRidge,0,nohp,0.0039713382720947,True,0.9642857142857143,0.33333333333333337,0.9099099099099099,0.7168181818181818
clf_0_111_13_3_False_GLM_Lasso_0_nohp,clf,0,111,13,3,False,GLM,Lasso,0,nohp,0.1359384059906005,True,0.9642857142857143,0.33333333333333337,0.9099099099099099,0.7286363636363636
clf_0_111_13_3_False_GLM_Enet_0_nohp,clf,0,111,13,3,False,GLM,Enet,0,nohp,0.2201802730560302,True,0.9642857142857143,0.5,0.9009009009009009,0.5
clf_0_111_13_3_False_QDA_QDA_0_nohp,clf,0,111,13,3,False,QDA,QDA,0,nohp,0.0028746128082275,True,0.75,0.8703703703703703,0.6666666666666666,0.8027272727272727
clf_0_111_13_3_False_TREE_CART_0_nohp,clf,0,111,13,3,False,TREE,CART,0,nohp,0.0026514530181884,True,0.9642857142857143,0.3888888888888889,0.9279279279279279,0.9222727272727274
clf_0_111_13_3_False_TREE_XCART_0_nohp,clf,0,111,13,3,False,TREE,XCART,0,nohp,0.002333641052246,True,0.9642857142857143,0.3888888888888889,0.9279279279279279,0.9222727272727274
clf_0_111_13_3_False_RF_XRF_0_nohp,clf,0,111,13,3,False,RF,XRF,0,nohp,0.1331186294555664,True,0.9642857142857143,0.7407407407407407,0.9279279279279279,0.9222727272727274
clf_0_111_13_3_False_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,3,False,GBDT,xgb_sklearn,0,nohp,0.0382046699523925,True,0.9642857142857143,0.7407407407407408,0.9279279279279279,0.9213636363636364
clf_0_111_13_3_False_GBDT_ADABoost_0_nohp,clf,0,111,13,3,False,GBDT,ADABoost,0,nohp,0.0704545974731445,True,0.9642857142857143,0.5185185185185186,0.9099099099099099,0.7513636363636363
clf_0_111_13_3_False_NN_MLP_sklearn_0_nohp,clf,0,111,13,3,False,NN,MLP_sklearn,0,nohp,0.1218597888946533,True,0.9642857142857143,0.37037037037037035,0.918918918918919,0.91
clf_0_111_13_3_False_RF_RF_0_nohp,clf,0,111,13,3,False,RF,RF,0,nohp,0.1210172176361084,True,0.9642857142857143,0.7407407407407407,0.9279279279279279,0.9222727272727272
clf_0_111_13_3_False_GBDT_XGBoost_0_nohp,clf,0,111,13,3,False,GBDT,XGBoost,0,nohp,0.0197417736053466,True,0.9642857142857143,0.6666666666666667,0.918918918918919,0.8577272727272727
clf_0_111_13_3_False_GBDT_LGBM_0_nohp,clf,0,111,13,3,False,GBDT,LGBM,0,nohp,0.008819580078125,True,0.9642857142857143,0.9444444444444444,0.9009009009009009,0.689090909090909
clf_0_111_13_3_False_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,3,False,mlrnet,mlrnetfast,0,nohp,1.1333255767822266,True,0.9642857142857143,0.4814814814814815,0.9099099099099099,0.7977272727272727
clf_0_111_13_3_False_NN_regularnetfast_0_nohp,clf,0,111,13,3,False,NN,regularnetfast,0,nohp,0.9397549629211426,True,0.9642857142857143,0.8518518518518519,0.9099099099099099,0.8004545454545455
clf_0_111_13_4_False_Baseline_Intercept_0_nohp,clf,0,111,13,4,False,Baseline,Intercept,0,nohp,0.0019457340240478,True,0.7857142857142857,0.4791666666666667,0.8738738738738738,0.45145631067961167
clf_0_111_13_4_False_GLM_Ridge_0_nohp,clf,0,111,13,4,False,GLM,Ridge,0,nohp,0.0291445255279541,True,0.8571428571428571,0.65625,0.9369369369369369,0.6304611650485437
clf_0_111_13_4_False_GLM_LinearRidge_0_nohp,clf,0,111,13,4,False,GLM,LinearRidge,0,nohp,0.0038709640502929,True,0.8571428571428571,0.53125,0.9369369369369369,0.6814320388349515
clf_0_111_13_4_False_GLM_Lasso_0_nohp,clf,0,111,13,4,False,GLM,Lasso,0,nohp,0.1213984489440918,True,0.8571428571428571,0.5,0.9279279279279279,0.5
clf_0_111_13_4_False_GLM_Enet_0_nohp,clf,0,111,13,4,False,GLM,Enet,0,nohp,0.2228999137878418,True,0.8571428571428571,0.5,0.9279279279279279,0.5
clf_0_111_13_4_False_QDA_QDA_0_nohp,clf,0,111,13,4,False,QDA,QDA,0,nohp,0.0029277801513671,True,0.39285714285714285,0.4375,0.46846846846846846,0.7135922330097088
clf_0_111_13_4_False_TREE_CART_0_nohp,clf,0,111,13,4,False,TREE,CART,0,nohp,0.0027229785919189,True,0.8571428571428571,0.7708333333333334,0.9459459459459459,0.9302184466019418
clf_0_111_13_4_False_TREE_XCART_0_nohp,clf,0,111,13,4,False,TREE,XCART,0,nohp,0.0023252964019775,True,0.8571428571428571,0.6354166666666666,0.9459459459459459,0.9302184466019418
clf_0_111_13_4_False_RF_XRF_0_nohp,clf,0,111,13,4,False,RF,XRF,0,nohp,0.0947997570037841,True,0.8571428571428571,0.703125,0.9459459459459459,0.9302184466019418
clf_0_111_13_4_False_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,4,False,GBDT,xgb_sklearn,0,nohp,0.0383679866790771,True,0.8571428571428571,0.59375,0.9459459459459459,0.9302184466019418
clf_0_111_13_4_False_GBDT_ADABoost_0_nohp,clf,0,111,13,4,False,GBDT,ADABoost,0,nohp,0.0706048011779785,True,0.8571428571428571,0.5520833333333334,0.9369369369369369,0.7530339805825242
clf_0_111_13_4_False_NN_MLP_sklearn_0_nohp,clf,0,111,13,4,False,NN,MLP_sklearn,0,nohp,0.1240637302398681,True,0.8571428571428571,0.5416666666666666,0.9459459459459459,0.9150485436893203
clf_0_111_13_4_False_RF_RF_0_nohp,clf,0,111,13,4,False,RF,RF,0,nohp,0.1236586570739746,True,0.8571428571428571,0.6927083333333334,0.9459459459459459,0.9302184466019416
clf_0_111_13_4_False_GBDT_XGBoost_0_nohp,clf,0,111,13,4,False,GBDT,XGBoost,0,nohp,0.017810583114624,True,0.8571428571428571,0.8072916666666666,0.9369369369369369,0.8391990291262137
clf_0_111_13_4_False_GBDT_LGBM_0_nohp,clf,0,111,13,4,False,GBDT,LGBM,0,nohp,0.0082342624664306,True,0.8571428571428571,0.8541666666666667,0.9279279279279279,0.6559466019417476
clf_0_111_13_4_False_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,4,False,mlrnet,mlrnetfast,0,nohp,1.1962621212005615,True,0.8571428571428571,0.65625,0.9369369369369369,0.8671116504854369
clf_0_111_13_4_False_NN_regularnetfast_0_nohp,clf,0,111,13,4,False,NN,regularnetfast,0,nohp,0.9356253147125244,True,0.8571428571428571,0.6979166666666666,0.9369369369369369,0.8561893203883496
clf_0_111_13_5_False_Baseline_Intercept_0_nohp,clf,0,111,13,5,False,Baseline,Intercept,0,nohp,0.0019886493682861,True,0.8214285714285714,0.46153846153846156,0.8378378378378378,0.4603960396039604
clf_0_111_13_5_False_GLM_Ridge_0_nohp,clf,0,111,13,5,False,GLM,Ridge,0,nohp,0.0295042991638183,True,0.9285714285714286,0.6538461538461539,0.918918918918919,0.7292079207920792
clf_0_111_13_5_False_GLM_LinearRidge_0_nohp,clf,0,111,13,5,False,GLM,LinearRidge,0,nohp,0.0040669441223144,True,0.9285714285714286,0.6923076923076923,0.918918918918919,0.7183168316831683
clf_0_111_13_5_False_GLM_Lasso_0_nohp,clf,0,111,13,5,False,GLM,Lasso,0,nohp,0.1214556694030761,True,0.9285714285714286,0.5,0.9099099099099099,0.5
clf_0_111_13_5_False_GLM_Enet_0_nohp,clf,0,111,13,5,False,GLM,Enet,0,nohp,0.2180838584899902,True,0.9285714285714286,0.5,0.9099099099099099,0.5
clf_0_111_13_5_False_QDA_QDA_0_nohp,clf,0,111,13,5,False,QDA,QDA,0,nohp,0.0037329196929931,True,0.8214285714285714,0.5,0.8288288288288288,0.7673267326732675
clf_0_111_13_5_False_TREE_CART_0_nohp,clf,0,111,13,5,False,TREE,CART,0,nohp,0.0033307075500488,True,0.9285714285714286,0.5673076923076923,0.9369369369369369,0.9410891089108911
clf_0_111_13_5_False_TREE_XCART_0_nohp,clf,0,111,13,5,False,TREE,XCART,0,nohp,0.002481460571289,True,0.9285714285714286,0.5769230769230769,0.9369369369369369,0.9410891089108911
clf_0_111_13_5_False_RF_XRF_0_nohp,clf,0,111,13,5,False,RF,XRF,0,nohp,0.0945913791656494,True,0.9285714285714286,0.5384615384615385,0.9369369369369369,0.9410891089108911
clf_0_111_13_5_False_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,5,False,GBDT,xgb_sklearn,0,nohp,0.0387895107269287,True,0.9285714285714286,0.4615384615384615,0.9369369369369369,0.9410891089108911
clf_0_111_13_5_False_GBDT_ADABoost_0_nohp,clf,0,111,13,5,False,GBDT,ADABoost,0,nohp,0.0697076320648193,True,0.9285714285714286,0.7115384615384616,0.918918918918919,0.7727722772277228
clf_0_111_13_5_False_NN_MLP_sklearn_0_nohp,clf,0,111,13,5,False,NN,MLP_sklearn,0,nohp,0.1236023902893066,True,0.9285714285714286,0.5384615384615385,0.9279279279279279,0.9301980198019802
clf_0_111_13_5_False_RF_RF_0_nohp,clf,0,111,13,5,False,RF,RF,0,nohp,0.1232056617736816,True,0.9285714285714286,0.5,0.9369369369369369,0.941089108910891
clf_0_111_13_5_False_GBDT_XGBoost_0_nohp,clf,0,111,13,5,False,GBDT,XGBoost,0,nohp,0.0199940204620361,True,0.9285714285714286,0.673076923076923,0.9279279279279279,0.8663366336633663
clf_0_111_13_5_False_GBDT_LGBM_0_nohp,clf,0,111,13,5,False,GBDT,LGBM,0,nohp,0.0087738037109375,True,0.9285714285714286,0.7692307692307692,0.9099099099099099,0.7599009900990099
clf_0_111_13_5_False_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,5,False,mlrnet,mlrnetfast,0,nohp,1.1081347465515137,True,0.9285714285714286,0.5576923076923077,0.9279279279279279,0.8361386138613861
clf_0_111_13_5_False_NN_regularnetfast_0_nohp,clf,0,111,13,5,False,NN,regularnetfast,0,nohp,0.9657094478607178,True,0.9285714285714286,0.4423076923076923,0.918918918918919,0.8698019801980198
clf_0_111_13_6_False_Baseline_Intercept_0_nohp,clf,0,111,13,6,False,Baseline,Intercept,0,nohp,0.0007407665252685,False,None,None,None,None
clf_0_111_13_6_False_GLM_Ridge_0_nohp,clf,0,111,13,6,False,GLM,Ridge,0,nohp,0.0284299850463867,False,None,None,None,None
clf_0_111_13_6_False_GLM_LinearRidge_0_nohp,clf,0,111,13,6,False,GLM,LinearRidge,0,nohp,0.0021536350250244,False,None,None,None,None
clf_0_111_13_6_False_GLM_Lasso_0_nohp,clf,0,111,13,6,False,GLM,Lasso,0,nohp,0.1332979202270507,False,None,None,None,None
clf_0_111_13_6_False_GLM_Enet_0_nohp,clf,0,111,13,6,False,GLM,Enet,0,nohp,0.221923828125,False,None,None,None,None
clf_0_111_13_6_False_QDA_QDA_0_nohp,clf,0,111,13,6,False,QDA,QDA,0,nohp,0.0012340545654296,False,None,None,None,None
clf_0_111_13_6_False_TREE_CART_0_nohp,clf,0,111,13,6,False,TREE,CART,0,nohp,0.0011684894561767,False,None,None,None,None
clf_0_111_13_6_False_TREE_XCART_0_nohp,clf,0,111,13,6,False,TREE,XCART,0,nohp,0.0009331703186035,False,None,None,None,None
clf_0_111_13_6_False_RF_XRF_0_nohp,clf,0,111,13,6,False,RF,XRF,0,nohp,0.0789353847503662,False,None,None,None,None
clf_0_111_13_6_False_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,6,False,GBDT,xgb_sklearn,0,nohp,0.036891222000122,False,None,None,None,None
clf_0_111_13_6_False_GBDT_ADABoost_0_nohp,clf,0,111,13,6,False,GBDT,ADABoost,0,nohp,0.0609529018402099,False,None,None,None,None
clf_0_111_13_6_False_NN_MLP_sklearn_0_nohp,clf,0,111,13,6,False,NN,MLP_sklearn,0,nohp,0.1170661449432373,False,None,None,None,None
clf_0_111_13_6_False_RF_RF_0_nohp,clf,0,111,13,6,False,RF,RF,0,nohp,0.1060826778411865,False,None,None,None,None
clf_0_111_13_6_False_GBDT_XGBoost_0_nohp,clf,0,111,13,6,False,GBDT,XGBoost,0,nohp,0.0216073989868164,False,None,None,None,None
clf_0_111_13_6_False_GBDT_LGBM_0_nohp,clf,0,111,13,6,False,GBDT,LGBM,0,nohp,0.0071845054626464,False,None,None,None,None
clf_0_111_13_6_False_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,6,False,mlrnet,mlrnetfast,0,nohp,1.1355454921722412,False,None,None,None,None
clf_0_111_13_6_False_NN_regularnetfast_0_nohp,clf,0,111,13,6,False,NN,regularnetfast,0,nohp,0.9563803672790528,False,None,None,None,None
clf_0_111_13_7_False_Baseline_Intercept_0_nohp,clf,0,111,13,7,False,Baseline,Intercept,0,nohp,0.0019962787628173,True,0.8571428571428571,0.4807692307692308,0.8558558558558559,0.4405940594059406
clf_0_111_13_7_False_GLM_Ridge_0_nohp,clf,0,111,13,7,False,GLM,Ridge,0,nohp,0.0294456481933593,True,0.9642857142857143,0.6442307692307693,0.9099099099099099,0.7019801980198019
clf_0_111_13_7_False_GLM_LinearRidge_0_nohp,clf,0,111,13,7,False,GLM,LinearRidge,0,nohp,0.0037403106689453,True,0.9285714285714286,0.47115384615384615,0.9099099099099099,0.6712871287128712
clf_0_111_13_7_False_GLM_Lasso_0_nohp,clf,0,111,13,7,False,GLM,Lasso,0,nohp,0.1675403118133545,True,0.9285714285714286,0.5,0.9099099099099099,0.5
clf_0_111_13_7_False_GLM_Enet_0_nohp,clf,0,111,13,7,False,GLM,Enet,0,nohp,0.2071695327758789,True,0.9285714285714286,0.5,0.9099099099099099,0.5
clf_0_111_13_7_False_QDA_QDA_0_nohp,clf,0,111,13,7,False,QDA,QDA,0,nohp,0.0029001235961914,True,0.9285714285714286,0.5,0.9099099099099099,0.5
clf_0_111_13_7_False_TREE_CART_0_nohp,clf,0,111,13,7,False,TREE,CART,0,nohp,0.002648115158081,True,0.9285714285714286,0.6634615384615383,0.9369369369369369,0.9386138613861387
clf_0_111_13_7_False_TREE_XCART_0_nohp,clf,0,111,13,7,False,TREE,XCART,0,nohp,0.002389907836914,True,0.8928571428571429,0.34615384615384615,0.9369369369369369,0.9386138613861387
clf_0_111_13_7_False_RF_XRF_0_nohp,clf,0,111,13,7,False,RF,XRF,0,nohp,0.0952842235565185,True,0.9285714285714286,0.6346153846153846,0.9369369369369369,0.9386138613861387
clf_0_111_13_7_False_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,7,False,GBDT,xgb_sklearn,0,nohp,0.0401694774627685,True,0.8571428571428571,0.3942307692307692,0.9369369369369369,0.9386138613861386
clf_0_111_13_7_False_GBDT_ADABoost_0_nohp,clf,0,111,13,7,False,GBDT,ADABoost,0,nohp,0.0742120742797851,True,0.9285714285714286,0.2596153846153846,0.9009009009009009,0.7188118811881189
clf_0_111_13_7_False_NN_MLP_sklearn_0_nohp,clf,0,111,13,7,False,NN,MLP_sklearn,0,nohp,0.1238210201263427,True,0.9642857142857143,0.7788461538461539,0.918918918918919,0.9217821782178217
clf_0_111_13_7_False_RF_RF_0_nohp,clf,0,111,13,7,False,RF,RF,0,nohp,0.1232385635375976,True,0.9285714285714286,0.4519230769230769,0.9369369369369369,0.9386138613861387
clf_0_111_13_7_False_GBDT_XGBoost_0_nohp,clf,0,111,13,7,False,GBDT,XGBoost,0,nohp,0.0200300216674804,True,0.9285714285714286,0.16346153846153844,0.918918918918919,0.8811881188118812
clf_0_111_13_7_False_GBDT_LGBM_0_nohp,clf,0,111,13,7,False,GBDT,LGBM,0,nohp,0.0092079639434814,True,0.9285714285714286,0.326923076923077,0.9099099099099099,0.7618811881188119
clf_0_111_13_7_False_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,7,False,mlrnet,mlrnetfast,0,nohp,1.5027248859405518,True,0.9285714285714286,0.3173076923076923,0.918918918918919,0.897029702970297
clf_0_111_13_7_False_NN_regularnetfast_0_nohp,clf,0,111,13,7,False,NN,regularnetfast,0,nohp,0.9235036373138428,True,0.9285714285714286,0.7980769230769231,0.9099099099099099,0.42871287128712876
clf_0_111_13_8_False_Baseline_Intercept_0_nohp,clf,0,111,13,8,False,Baseline,Intercept,0,nohp,0.002140998840332,True,0.8928571428571429,0.40384615384615385,0.8378378378378378,0.4856435643564357
clf_0_111_13_8_False_GLM_Ridge_0_nohp,clf,0,111,13,8,False,GLM,Ridge,0,nohp,0.0296971797943115,True,0.9642857142857143,0.8365384615384616,0.9099099099099099,0.6509900990099011
clf_0_111_13_8_False_GLM_LinearRidge_0_nohp,clf,0,111,13,8,False,GLM,LinearRidge,0,nohp,0.0041537284851074,True,0.9285714285714286,0.7596153846153846,0.9099099099099099,0.650990099009901
clf_0_111_13_8_False_GLM_Lasso_0_nohp,clf,0,111,13,8,False,GLM,Lasso,0,nohp,0.2546241283416748,True,0.9285714285714286,0.5,0.9099099099099099,0.5
clf_0_111_13_8_False_GLM_Enet_0_nohp,clf,0,111,13,8,False,GLM,Enet,0,nohp,0.219205617904663,True,0.9285714285714286,0.5,0.9099099099099099,0.5
clf_0_111_13_8_False_QDA_QDA_0_nohp,clf,0,111,13,8,False,QDA,QDA,0,nohp,0.0030012130737304,True,0.9285714285714286,0.5,0.9099099099099099,0.5
clf_0_111_13_8_False_TREE_CART_0_nohp,clf,0,111,13,8,False,TREE,CART,0,nohp,0.002831220626831,True,0.9285714285714286,0.9038461538461539,0.9369369369369369,0.9400990099009902
clf_0_111_13_8_False_TREE_XCART_0_nohp,clf,0,111,13,8,False,TREE,XCART,0,nohp,0.002521276473999,True,0.9642857142857143,0.9326923076923076,0.9369369369369369,0.9400990099009902
clf_0_111_13_8_False_RF_XRF_0_nohp,clf,0,111,13,8,False,RF,XRF,0,nohp,0.0957739353179931,True,0.9285714285714286,0.8942307692307692,0.9369369369369369,0.9400990099009902
clf_0_111_13_8_False_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,8,False,GBDT,xgb_sklearn,0,nohp,0.0397801399230957,True,0.8928571428571429,0.8557692307692307,0.9369369369369369,0.9400990099009902
clf_0_111_13_8_False_GBDT_ADABoost_0_nohp,clf,0,111,13,8,False,GBDT,ADABoost,0,nohp,0.0714325904846191,True,0.9285714285714286,0.41346153846153844,0.9099099099099099,0.7321782178217822
clf_0_111_13_8_False_NN_MLP_sklearn_0_nohp,clf,0,111,13,8,False,NN,MLP_sklearn,0,nohp,0.1257686614990234,True,0.9642857142857143,0.9134615384615384,0.918918918918919,0.8995049504950495
clf_0_111_13_8_False_RF_RF_0_nohp,clf,0,111,13,8,False,RF,RF,0,nohp,0.1244080066680908,True,0.8571428571428571,0.8942307692307693,0.9369369369369369,0.9361386138613861
clf_0_111_13_8_False_GBDT_XGBoost_0_nohp,clf,0,111,13,8,False,GBDT,XGBoost,0,nohp,0.0207440853118896,True,0.9285714285714286,0.7403846153846154,0.9279279279279279,0.8801980198019803
clf_0_111_13_8_False_GBDT_LGBM_0_nohp,clf,0,111,13,8,False,GBDT,LGBM,0,nohp,0.0093741416931152,True,0.9285714285714286,0.5384615384615384,0.9099099099099099,0.7391089108910891
clf_0_111_13_8_False_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,8,False,mlrnet,mlrnetfast,0,nohp,1.2202541828155518,True,0.9285714285714286,0.4326923076923077,0.9279279279279279,0.8935643564356436
clf_0_111_13_8_False_NN_regularnetfast_0_nohp,clf,0,111,13,8,False,NN,regularnetfast,0,nohp,0.9613320827484132,True,0.9285714285714286,0.41346153846153844,0.9279279279279279,0.8925742574257426
clf_0_111_13_9_False_Baseline_Intercept_0_nohp,clf,0,111,13,9,False,Baseline,Intercept,0,nohp,0.00203537940979,True,0.8928571428571429,0.40740740740740744,0.7747747747747747,0.5004545454545455
clf_0_111_13_9_False_GLM_Ridge_0_nohp,clf,0,111,13,9,False,GLM,Ridge,0,nohp,0.0296230316162109,True,0.9642857142857143,0.5,0.9099099099099099,0.71
clf_0_111_13_9_False_GLM_LinearRidge_0_nohp,clf,0,111,13,9,False,GLM,LinearRidge,0,nohp,0.0038409233093261,True,0.9642857142857143,0.5,0.9099099099099099,0.7109090909090909
clf_0_111_13_9_False_GLM_Lasso_0_nohp,clf,0,111,13,9,False,GLM,Lasso,0,nohp,0.1381328105926513,True,0.9642857142857143,0.5,0.9099099099099099,0.7163636363636363
clf_0_111_13_9_False_GLM_Enet_0_nohp,clf,0,111,13,9,False,GLM,Enet,0,nohp,0.2262055873870849,True,0.9642857142857143,0.5,0.9009009009009009,0.5
clf_0_111_13_9_False_QDA_QDA_0_nohp,clf,0,111,13,9,False,QDA,QDA,0,nohp,0.0031616687774658,True,0.9642857142857143,0.5,0.9099099099099099,0.5454545454545454
clf_0_111_13_9_False_TREE_CART_0_nohp,clf,0,111,13,9,False,TREE,CART,0,nohp,0.0027165412902832,True,0.9642857142857143,0.8333333333333334,0.9369369369369369,0.9336363636363636
clf_0_111_13_9_False_TREE_XCART_0_nohp,clf,0,111,13,9,False,TREE,XCART,0,nohp,0.002540111541748,True,0.9642857142857143,0.8333333333333334,0.9369369369369369,0.9336363636363636
clf_0_111_13_9_False_RF_XRF_0_nohp,clf,0,111,13,9,False,RF,XRF,0,nohp,0.0955932140350341,True,0.9642857142857143,0.9074074074074073,0.9369369369369369,0.9336363636363636
clf_0_111_13_9_False_GBDT_xgb_sklearn_0_nohp,clf,0,111,13,9,False,GBDT,xgb_sklearn,0,nohp,0.0400335788726806,True,0.9642857142857143,0.9444444444444444,0.9369369369369369,0.9327272727272727
clf_0_111_13_9_False_GBDT_ADABoost_0_nohp,clf,0,111,13,9,False,GBDT,ADABoost,0,nohp,0.072871446609497,True,0.9642857142857143,0.6111111111111112,0.9099099099099099,0.7663636363636362
clf_0_111_13_9_False_NN_MLP_sklearn_0_nohp,clf,0,111,13,9,False,NN,MLP_sklearn,0,nohp,0.1229395866394043,True,0.9642857142857143,0.8333333333333334,0.918918918918919,0.9081818181818182
clf_0_111_13_9_False_RF_RF_0_nohp,clf,0,111,13,9,False,RF,RF,0,nohp,0.1248948574066162,True,0.9642857142857143,0.9074074074074073,0.9369369369369369,0.9290909090909091
clf_0_111_13_9_False_GBDT_XGBoost_0_nohp,clf,0,111,13,9,False,GBDT,XGBoost,0,nohp,0.0208678245544433,True,0.9642857142857143,0.7222222222222223,0.9279279279279279,0.8904545454545455
clf_0_111_13_9_False_GBDT_LGBM_0_nohp,clf,0,111,13,9,False,GBDT,LGBM,0,nohp,0.0086538791656494,True,0.9642857142857143,0.5925925925925927,0.9009009009009009,0.7536363636363637
clf_0_111_13_9_False_mlrnet_mlrnetfast_0_nohp,clf,0,111,13,9,False,mlrnet,mlrnetfast,0,nohp,1.1190860271453855,True,0.9642857142857143,0.9444444444444444,0.9009009009009009,0.6881818181818181
clf_0_111_13_9_False_NN_regularnetfast_0_nohp,clf,0,111,13,9,False,NN,regularnetfast,0,nohp,1.004446506500244,True,0.9642857142857143,0.8333333333333334,0.9369369369369369,0.9209090909090909
clf_1_57_149_0_False_Baseline_Intercept_0_nohp,clf,1,57,149,0,False,Baseline,Intercept,0,nohp,0.1731736660003662,True,0.8,0.25,0.5087719298245614,0.47229729729729725
clf_1_57_149_0_False_GLM_Ridge_0_nohp,clf,1,57,149,0,False,GLM,Ridge,0,nohp,0.0517210960388183,True,0.5333333333333333,0.6428571428571428,1.0,1.0
clf_1_57_149_0_False_GLM_LinearRidge_0_nohp,clf,1,57,149,0,False,GLM,LinearRidge,0,nohp,0.010524034500122,True,0.6666666666666666,0.5,1.0,1.0
clf_1_57_149_0_False_GLM_Lasso_0_nohp,clf,1,57,149,0,False,GLM,Lasso,0,nohp,0.0392184257507324,True,0.5333333333333333,0.3571428571428571,1.0,1.0
clf_1_57_149_0_False_GLM_Enet_0_nohp,clf,1,57,149,0,False,GLM,Enet,0,nohp,0.8385937213897705,True,0.9333333333333333,0.7142857142857143,1.0,1.0
clf_1_57_149_0_False_QDA_QDA_0_nohp,clf,1,57,149,0,False,QDA,QDA,0,nohp,0.029048204421997,True,0.5333333333333333,0.2857142857142857,1.0,1.0
clf_1_57_149_0_False_TREE_CART_0_nohp,clf,1,57,149,0,False,TREE,CART,0,nohp,0.0028116703033447,True,0.6666666666666666,0.35714285714285715,1.0,1.0
clf_1_57_149_0_False_TREE_XCART_0_nohp,clf,1,57,149,0,False,TREE,XCART,0,nohp,0.002310037612915,True,0.8666666666666667,0.4642857142857143,1.0,1.0
clf_1_57_149_0_False_RF_XRF_0_nohp,clf,1,57,149,0,False,RF,XRF,0,nohp,0.0957705974578857,True,0.9333333333333333,0.6428571428571428,1.0,1.0
clf_1_57_149_0_False_GBDT_xgb_sklearn_0_nohp,clf,1,57,149,0,False,GBDT,xgb_sklearn,0,nohp,0.053502082824707,True,0.6666666666666666,0.2857142857142857,1.0,1.0
clf_1_57_149_0_False_GBDT_ADABoost_0_nohp,clf,1,57,149,0,False,GBDT,ADABoost,0,nohp,0.0797128677368164,True,0.8666666666666667,0.9285714285714286,1.0,1.0
clf_1_57_149_0_False_NN_MLP_sklearn_0_nohp,clf,1,57,149,0,False,NN,MLP_sklearn,0,nohp,0.0635764598846435,True,0.6,0.9285714285714286,1.0,1.0
